,day_0,day_1,day_2,day_3,day_4,day_5,day_6,day_7,age,number_of_kids,isMALE
575962,1.0,1.0,0.0,0.0,2.0,4.0,0.0,2.0,24.0,0.0,1.0
575962,1.0,0.0,0.0,2.0,4.0,0.0,2.0,1.0,24.0,0.0,1.0
575962,0.0,0.0,2.0,4.0,0.0,2.0,1.0,0.0,24.0,0.0,1.0
575962,0.0,2.0,4.0,0.0,2.0,1.0,0.0,0.0,24.0,0.0,1.0
575962,2.0,4.0,0.0,2.0,1.0,0.0,0.0,3.0,24.0,0.0,1.0
575962,4.0,0.0,2.0,1.0,0.0,0.0,3.0,2.0,24.0,0.0,1.0
575962,0.0,2.0,1.0,0.0,0.0,3.0,2.0,0.0,24.0,0.0,1.0
575962,2.0,1.0,0.0,0.0,3.0,2.0,0.0,1.0,24.0,0.0,1.0
575962,1.0,0.0,0.0,3.0,2.0,0.0,1.0,4.0,24.0,0.0,1.0
575962,0.0,0.0,3.0,2.0,0.0,1.0,4.0,0.0,24.0,0.0,1.0
575962,0.0,3.0,2.0,0.0,1.0,4.0,0.0,0.0,24.0,0.0,1.0
575962,3.0,2.0,0.0,1.0,4.0,0.0,0.0,1.0,24.0,0.0,1.0
575962,2.0,0.0,1.0,4.0,0.0,0.0,1.0,4.0,24.0,0.0,1.0
575962,0.0,1.0,4.0,0.0,0.0,1.0,4.0,0.0,24.0,0.0,1.0
576379,6.0,0.0,0.0,0.0,4.0,5.0,4.0,3.0,71.0,2.0,1.0
576379,0.0,0.0,0.0,4.0,5.0,4.0,3.0,0.0,71.0,2.0,1.0
576379,0.0,0.0,4.0,5.0,4.0,3.0,0.0,0.0,71.0,2.0,1.0
576379,0.0,4.0,5.0,4.0,3.0,0.0,0.0,0.0,71.0,2.0,1.0
576379,4.0,5.0,4.0,3.0,0.0,0.0,0.0,5.0,71.0,2.0,1.0
576379,5.0,4.0,3.0,0.0,0.0,0.0,5.0,3.0,71.0,2.0,1.0
576379,4.0,3.0,0.0,0.0,0.0,5.0,3.0,6.0,71.0,2.0,1.0
576379,3.0,0.0,0.0,0.0,5.0,3.0,6.0,6.0,71.0,2.0,1.0
576379,0.0,0.0,0.0,5.0,3.0,6.0,6.0,0.0,71.0,2.0,1.0
576379,0.0,0.0,5.0,3.0,6.0,6.0,0.0,0.0,71.0,2.0,1.0
576379,0.0,5.0,3.0,6.0,6.0,0.0,0.0,0.0,71.0,2.0,1.0
576379,5.0,3.0,6.0,6.0,0.0,0.0,0.0,3.0,71.0,2.0,1.0
576379,3.0,6.0,6.0,0.0,0.0,0.0,3.0,5.0,71.0,2.0,1.0
576379,6.0,6.0,0.0,0.0,0.0,3.0,5.0,4.0,71.0,2.0,1.0
576390,8.0,6.0,0.0,0.0,6.0,4.0,0.0,8.0,50.0,0.0,1.0
576390,6.0,0.0,0.0,6.0,4.0,0.0,8.0,5.0,50.0,0.0,1.0
576390,0.0,0.0,6.0,4.0,0.0,8.0,5.0,0.0,50.0,0.0,1.0
576390,0.0,6.0,4.0,0.0,8.0,5.0,0.0,0.0,50.0,0.0,1.0
576390,6.0,4.0,0.0,8.0,5.0,0.0,0.0,4.0,50.0,0.0,1.0
576390,4.0,0.0,8.0,5.0,0.0,0.0,4.0,4.0,50.0,0.0,1.0
576390,0.0,8.0,5.0,0.0,0.0,4.0,4.0,0.0,50.0,0.0,1.0
576390,8.0,5.0,0.0,0.0,4.0,4.0,0.0,6.0,50.0,0.0,1.0
576390,5.0,0.0,0.0,4.0,4.0,0.0,6.0,7.0,50.0,0.0,1.0
576390,0.0,0.0,4.0,4.0,0.0,6.0,7.0,0.0,50.0,0.0,1.0
576390,0.0,4.0,4.0,0.0,6.0,7.0,0.0,0.0,50.0,0.0,1.0
576390,4.0,4.0,0.0,6.0,7.0,0.0,0.0,6.0,50.0,0.0,1.0
576390,4.0,0.0,6.0,7.0,0.0,0.0,6.0,7.0,50.0,0.0,1.0
576390,0.0,6.0,7.0,0.0,0.0,6.0,7.0,0.0,50.0,0.0,1.0
576582,1.0,1.0,4.0,0.0,2.0,3.0,2.0,4.0,29.0,0.0,1.0
576582,1.0,4.0,0.0,2.0,3.0,2.0,4.0,4.0,29.0,0.0,1.0
576582,4.0,0.0,2.0,3.0,2.0,4.0,4.0,5.0,29.0,0.0,1.0
576582,0.0,2.0,3.0,2.0,4.0,4.0,5.0,0.0,29.0,0.0,1.0
576582,2.0,3.0,2.0,4.0,4.0,5.0,0.0,4.0,29.0,0.0,1.0
576582,3.0,2.0,4.0,4.0,5.0,0.0,4.0,2.0,29.0,0.0,1.0
576582,2.0,4.0,4.0,5.0,0.0,4.0,2.0,3.0,29.0,0.0,1.0
576582,4.0,4.0,5.0,0.0,4.0,2.0,3.0,4.0,29.0,0.0,1.0
576582,4.0,5.0,0.0,4.0,2.0,3.0,4.0,1.0,29.0,0.0,1.0
576582,5.0,0.0,4.0,2.0,3.0,4.0,1.0,5.0,29.0,0.0,1.0
576582,0.0,4.0,2.0,3.0,4.0,1.0,5.0,0.0,29.0,0.0,1.0
576582,4.0,2.0,3.0,4.0,1.0,5.0,0.0,0.0,29.0,0.0,1.0
576582,2.0,3.0,4.0,1.0,5.0,0.0,0.0,4.0,29.0,0.0,1.0
576582,3.0,4.0,1.0,5.0,0.0,0.0,4.0,1.0,29.0,0.0,1.0
577541,7.0,0.0,0.0,0.0,6.0,0.0,6.0,5.0,48.0,0.0,1.0
577541,0.0,0.0,0.0,6.0,0.0,6.0,5.0,0.0,48.0,0.0,1.0
577541,0.0,0.0,6.0,0.0,6.0,5.0,0.0,0.0,48.0,0.0,1.0
577541,0.0,6.0,0.0,6.0,5.0,0.0,0.0,0.0,48.0,0.0,1.0
577541,6.0,0.0,6.0,5.0,0.0,0.0,0.0,6.0,48.0,0.0,1.0
577541,0.0,6.0,5.0,0.0,0.0,0.0,6.0,7.0,48.0,0.0,1.0
577541,6.0,5.0,0.0,0.0,0.0,6.0,7.0,5.0,48.0,0.0,1.0
577541,5.0,0.0,0.0,0.0,6.0,7.0,5.0,5.0,48.0,0.0,1.0
577541,0.0,0.0,0.0,6.0,7.0,5.0,5.0,0.0,48.0,0.0,1.0
577541,0.0,0.0,6.0,7.0,5.0,5.0,0.0,0.0,48.0,0.0,1.0
577541,0.0,6.0,7.0,5.0,5.0,0.0,0.0,0.0,48.0,0.0,1.0
577541,6.0,7.0,5.0,5.0,0.0,0.0,0.0,6.0,48.0,0.0,1.0
577541,7.0,5.0,5.0,0.0,0.0,0.0,6.0,7.0,48.0,0.0,1.0
577541,5.0,5.0,0.0,0.0,0.0,6.0,7.0,5.0,48.0,0.0,1.0
577588,5.0,5.0,5.0,3.0,3.0,4.0,0.0,0.0,68.0,0.0,1.0
577588,5.0,5.0,3.0,3.0,4.0,0.0,0.0,5.0,68.0,0.0,1.0
577588,5.0,3.0,3.0,4.0,0.0,0.0,5.0,4.0,68.0,0.0,1.0
577588,3.0,3.0,4.0,0.0,0.0,5.0,4.0,3.0,68.0,0.0,1.0
577588,3.0,4.0,0.0,0.0,5.0,4.0,3.0,3.0,68.0,0.0,1.0
577588,4.0,0.0,0.0,5.0,4.0,3.0,3.0,4.0,68.0,0.0,1.0
577588,0.0,0.0,5.0,4.0,3.0,3.0,4.0,5.0,68.0,0.0,1.0
577588,0.0,5.0,4.0,3.0,3.0,4.0,5.0,4.0,68.0,0.0,1.0
577588,5.0,4.0,3.0,3.0,4.0,5.0,4.0,7.0,68.0,0.0,1.0
577588,4.0,3.0,3.0,4.0,5.0,4.0,7.0,5.0,68.0,0.0,1.0
577588,3.0,3.0,4.0,5.0,4.0,7.0,5.0,6.0,68.0,0.0,1.0
577588,3.0,4.0,5.0,4.0,7.0,5.0,6.0,6.0,68.0,0.0,1.0
577588,4.0,5.0,4.0,7.0,5.0,6.0,6.0,5.0,68.0,0.0,1.0
577588,5.0,4.0,7.0,5.0,6.0,6.0,5.0,5.0,68.0,0.0,1.0
577844,0.0,2.0,0.0,0.0,2.0,3.0,2.0,3.0,50.0,1.0,1.0
577844,2.0,0.0,0.0,2.0,3.0,2.0,3.0,2.0,50.0,1.0,1.0
577844,0.0,0.0,2.0,3.0,2.0,3.0,2.0,0.0,50.0,1.0,1.0
577844,0.0,2.0,3.0,2.0,3.0,2.0,0.0,0.0,50.0,1.0,1.0
577844,2.0,3.0,2.0,3.0,2.0,0.0,0.0,2.0,50.0,1.0,1.0
577844,3.0,2.0,3.0,2.0,0.0,0.0,2.0,1.0,50.0,1.0,1.0
577844,2.0,3.0,2.0,0.0,0.0,2.0,1.0,4.0,50.0,1.0,1.0
577844,3.0,2.0,0.0,0.0,2.0,1.0,4.0,4.0,50.0,1.0,1.0
577844,2.0,0.0,0.0,2.0,1.0,4.0,4.0,0.0,50.0,1.0,1.0
577844,0.0,0.0,2.0,1.0,4.0,4.0,0.0,0.0,50.0,1.0,1.0
577844,0.0,2.0,1.0,4.0,4.0,0.0,0.0,0.0,50.0,1.0,1.0
577844,2.0,1.0,4.0,4.0,0.0,0.0,0.0,1.0,50.0,1.0,1.0
577844,1.0,4.0,4.0,0.0,0.0,0.0,1.0,1.0,50.0,1.0,1.0
577844,4.0,4.0,0.0,0.0,0.0,1.0,1.0,1.0,50.0,1.0,1.0
578687,2.0,0.0,0.0,0.0,2.0,2.0,3.0,1.0,18.0,0.0,1.0
578687,0.0,0.0,0.0,2.0,2.0,3.0,1.0,0.0,18.0,0.0,1.0
578687,0.0,0.0,2.0,2.0,3.0,1.0,0.0,0.0,18.0,0.0,1.0
578687,0.0,2.0,2.0,3.0,1.0,0.0,0.0,0.0,18.0,0.0,1.0
578687,2.0,2.0,3.0,1.0,0.0,0.0,0.0,2.0,18.0,0.0,1.0
578687,2.0,3.0,1.0,0.0,0.0,0.0,2.0,3.0,18.0,0.0,1.0
578687,3.0,1.0,0.0,0.0,0.0,2.0,3.0,1.0,18.0,0.0,1.0
578687,1.0,0.0,0.0,0.0,2.0,3.0,1.0,1.0,18.0,0.0,1.0
578687,0.0,0.0,0.0,2.0,3.0,1.0,1.0,0.0,18.0,0.0,1.0
578687,0.0,0.0,2.0,3.0,1.0,1.0,0.0,0.0,18.0,0.0,1.0
578687,0.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,18.0,0.0,1.0
578687,2.0,3.0,1.0,1.0,0.0,0.0,0.0,4.0,18.0,0.0,1.0
578687,3.0,1.0,1.0,0.0,0.0,0.0,4.0,4.0,18.0,0.0,1.0
578687,1.0,1.0,0.0,0.0,0.0,4.0,4.0,2.0,18.0,0.0,1.0
578761,7.0,3.0,7.0,7.0,6.0,7.0,6.0,7.0,46.0,0.0,1.0
578761,3.0,7.0,7.0,6.0,7.0,6.0,7.0,7.0,46.0,0.0,1.0
578761,7.0,7.0,6.0,7.0,6.0,7.0,7.0,5.0,46.0,0.0,1.0
578761,7.0,6.0,7.0,6.0,7.0,7.0,5.0,7.0,46.0,0.0,1.0
578761,6.0,7.0,6.0,7.0,7.0,5.0,7.0,7.0,46.0,0.0,1.0
578761,7.0,6.0,7.0,7.0,5.0,7.0,7.0,0.0,46.0,0.0,1.0
578761,6.0,7.0,7.0,5.0,7.0,7.0,0.0,5.0,46.0,0.0,1.0
578761,7.0,7.0,5.0,7.0,7.0,0.0,5.0,4.0,46.0,0.0,1.0
578761,7.0,5.0,7.0,7.0,0.0,5.0,4.0,6.0,46.0,0.0,1.0
578761,5.0,7.0,7.0,0.0,5.0,4.0,6.0,0.0,46.0,0.0,1.0
578761,7.0,7.0,0.0,5.0,4.0,6.0,0.0,5.0,46.0,0.0,1.0
578761,7.0,0.0,5.0,4.0,6.0,0.0,5.0,7.0,46.0,0.0,1.0
578761,0.0,5.0,4.0,6.0,0.0,5.0,7.0,5.0,46.0,0.0,1.0
578761,5.0,4.0,6.0,0.0,5.0,7.0,5.0,0.0,46.0,0.0,1.0
578901,3.0,1.0,0.0,0.0,1.0,3.0,2.0,4.0,19.0,0.0,1.0
578901,1.0,0.0,0.0,1.0,3.0,2.0,4.0,2.0,19.0,0.0,1.0
578901,0.0,0.0,1.0,3.0,2.0,4.0,2.0,0.0,19.0,0.0,1.0
578901,0.0,1.0,3.0,2.0,4.0,2.0,0.0,0.0,19.0,0.0,1.0
578901,1.0,3.0,2.0,4.0,2.0,0.0,0.0,3.0,19.0,0.0,1.0
578901,3.0,2.0,4.0,2.0,0.0,0.0,3.0,0.0,19.0,0.0,1.0
578901,2.0,4.0,2.0,0.0,0.0,3.0,0.0,4.0,19.0,0.0,1.0
578901,4.0,2.0,0.0,0.0,3.0,0.0,4.0,0.0,19.0,0.0,1.0
578901,2.0,0.0,0.0,3.0,0.0,4.0,0.0,1.0,19.0,0.0,1.0
578901,0.0,0.0,3.0,0.0,4.0,0.0,1.0,0.0,19.0,0.0,1.0
578901,0.0,3.0,0.0,4.0,0.0,1.0,0.0,0.0,19.0,0.0,1.0
578901,3.0,0.0,4.0,0.0,1.0,0.0,0.0,1.0,19.0,0.0,1.0
578901,0.0,4.0,0.0,1.0,0.0,0.0,1.0,2.0,19.0,0.0,1.0
578901,4.0,0.0,1.0,0.0,0.0,1.0,2.0,3.0,19.0,0.0,1.0
578933,6.0,5.0,6.0,5.0,6.0,8.0,7.0,5.0,43.0,4.0,1.0
578933,5.0,6.0,5.0,6.0,8.0,7.0,5.0,7.0,43.0,4.0,1.0
578933,6.0,5.0,6.0,8.0,7.0,5.0,7.0,5.0,43.0,4.0,1.0
578933,5.0,6.0,8.0,7.0,5.0,7.0,5.0,6.0,43.0,4.0,1.0
578933,6.0,8.0,7.0,5.0,7.0,5.0,6.0,7.0,43.0,4.0,1.0
578933,8.0,7.0,5.0,7.0,5.0,6.0,7.0,5.0,43.0,4.0,1.0
578933,7.0,5.0,7.0,5.0,6.0,7.0,5.0,7.0,43.0,4.0,1.0
578933,5.0,7.0,5.0,6.0,7.0,5.0,7.0,7.0,43.0,4.0,1.0
578933,7.0,5.0,6.0,7.0,5.0,7.0,7.0,6.0,43.0,4.0,1.0
578933,5.0,6.0,7.0,5.0,7.0,7.0,6.0,5.0,43.0,4.0,1.0
578933,6.0,7.0,5.0,7.0,7.0,6.0,5.0,7.0,43.0,4.0,1.0
578933,7.0,5.0,7.0,7.0,6.0,5.0,7.0,5.0,43.0,4.0,1.0
578933,5.0,7.0,7.0,6.0,5.0,7.0,5.0,7.0,43.0,4.0,1.0
578933,7.0,7.0,6.0,5.0,7.0,5.0,7.0,7.0,43.0,4.0,1.0
579117,3.0,1.0,7.0,0.0,3.0,1.0,3.0,2.0,35.0,2.0,1.0
579117,1.0,7.0,0.0,3.0,1.0,3.0,2.0,2.0,35.0,2.0,1.0
579117,7.0,0.0,3.0,1.0,3.0,2.0,2.0,7.0,35.0,2.0,1.0
579117,0.0,3.0,1.0,3.0,2.0,2.0,7.0,0.0,35.0,2.0,1.0
579117,3.0,1.0,3.0,2.0,2.0,7.0,0.0,4.0,35.0,2.0,1.0
579117,1.0,3.0,2.0,2.0,7.0,0.0,4.0,0.0,35.0,2.0,1.0
579117,3.0,2.0,2.0,7.0,0.0,4.0,0.0,3.0,35.0,2.0,1.0
579117,2.0,2.0,7.0,0.0,4.0,0.0,3.0,4.0,35.0,2.0,1.0
579117,2.0,7.0,0.0,4.0,0.0,3.0,4.0,2.0,35.0,2.0,1.0
579117,7.0,0.0,4.0,0.0,3.0,4.0,2.0,0.0,35.0,2.0,1.0
579117,0.0,4.0,0.0,3.0,4.0,2.0,0.0,0.0,35.0,2.0,1.0
579117,4.0,0.0,3.0,4.0,2.0,0.0,0.0,3.0,35.0,2.0,1.0
579117,0.0,3.0,4.0,2.0,0.0,0.0,3.0,2.0,35.0,2.0,1.0
579117,3.0,4.0,2.0,0.0,0.0,3.0,2.0,1.0,35.0,2.0,1.0
579436,7.0,9.0,7.0,8.0,7.0,9.0,8.0,6.0,30.0,4.0,1.0
579436,9.0,7.0,8.0,7.0,9.0,8.0,6.0,9.0,30.0,4.0,1.0
579436,7.0,8.0,7.0,9.0,8.0,6.0,9.0,6.0,30.0,4.0,1.0
579436,8.0,7.0,9.0,8.0,6.0,9.0,6.0,8.0,30.0,4.0,1.0
579436,7.0,9.0,8.0,6.0,9.0,6.0,8.0,8.0,30.0,4.0,1.0
579436,9.0,8.0,6.0,9.0,6.0,8.0,8.0,8.0,30.0,4.0,1.0
579436,8.0,6.0,9.0,6.0,8.0,8.0,8.0,9.0,30.0,4.0,1.0
579436,6.0,9.0,6.0,8.0,8.0,8.0,9.0,5.0,30.0,4.0,1.0
579436,9.0,6.0,8.0,8.0,8.0,9.0,5.0,6.0,30.0,4.0,1.0
579436,6.0,8.0,8.0,8.0,9.0,5.0,6.0,6.0,30.0,4.0,1.0
579436,8.0,8.0,8.0,9.0,5.0,6.0,6.0,9.0,30.0,4.0,1.0
579436,8.0,8.0,9.0,5.0,6.0,6.0,9.0,0.0,30.0,4.0,1.0
579436,8.0,9.0,5.0,6.0,6.0,9.0,0.0,7.0,30.0,4.0,1.0
579436,9.0,5.0,6.0,6.0,9.0,0.0,7.0,9.0,30.0,4.0,1.0
579996,1.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,28.0,0.0,0.0
579996,1.0,2.0,1.0,1.0,1.0,1.0,3.0,4.0,28.0,0.0,0.0
579996,2.0,1.0,1.0,1.0,1.0,3.0,4.0,2.0,28.0,0.0,0.0
579996,1.0,1.0,1.0,1.0,3.0,4.0,2.0,3.0,28.0,0.0,0.0
579996,1.0,1.0,1.0,3.0,4.0,2.0,3.0,3.0,28.0,0.0,0.0
579996,1.0,1.0,3.0,4.0,2.0,3.0,3.0,0.0,28.0,0.0,0.0
579996,1.0,3.0,4.0,2.0,3.0,3.0,0.0,1.0,28.0,0.0,0.0
579996,3.0,4.0,2.0,3.0,3.0,0.0,1.0,3.0,28.0,0.0,0.0
579996,4.0,2.0,3.0,3.0,0.0,1.0,3.0,3.0,28.0,0.0,0.0
579996,2.0,3.0,3.0,0.0,1.0,3.0,3.0,2.0,28.0,0.0,0.0
579996,3.0,3.0,0.0,1.0,3.0,3.0,2.0,3.0,28.0,0.0,0.0
579996,3.0,0.0,1.0,3.0,3.0,2.0,3.0,3.0,28.0,0.0,0.0
579996,0.0,1.0,3.0,3.0,2.0,3.0,3.0,1.0,28.0,0.0,0.0
579996,1.0,3.0,3.0,2.0,3.0,3.0,1.0,1.0,28.0,0.0,0.0
580582,7.0,7.0,6.0,6.0,6.0,8.0,9.0,6.0,21.0,2.0,1.0
580582,7.0,6.0,6.0,6.0,8.0,9.0,6.0,8.0,21.0,2.0,1.0
580582,6.0,6.0,6.0,8.0,9.0,6.0,8.0,7.0,21.0,2.0,1.0
580582,6.0,6.0,8.0,9.0,6.0,8.0,7.0,6.0,21.0,2.0,1.0
580582,6.0,8.0,9.0,6.0,8.0,7.0,6.0,0.0,21.0,2.0,1.0
580582,8.0,9.0,6.0,8.0,7.0,6.0,0.0,7.0,21.0,2.0,1.0
580582,9.0,6.0,8.0,7.0,6.0,0.0,7.0,5.0,21.0,2.0,1.0
580582,6.0,8.0,7.0,6.0,0.0,7.0,5.0,6.0,21.0,2.0,1.0
580582,8.0,7.0,6.0,0.0,7.0,5.0,6.0,7.0,21.0,2.0,1.0
580582,7.0,6.0,0.0,7.0,5.0,6.0,7.0,9.0,21.0,2.0,1.0
580582,6.0,0.0,7.0,5.0,6.0,7.0,9.0,9.0,21.0,2.0,1.0
580582,0.0,7.0,5.0,6.0,7.0,9.0,9.0,7.0,21.0,2.0,1.0
580582,7.0,5.0,6.0,7.0,9.0,9.0,7.0,9.0,21.0,2.0,1.0
580582,5.0,6.0,7.0,9.0,9.0,7.0,9.0,9.0,21.0,2.0,1.0
581740,1.0,4.0,0.0,0.0,0.0,2.0,2.0,4.0,52.0,1.0,1.0
581740,4.0,0.0,0.0,0.0,2.0,2.0,4.0,2.0,52.0,1.0,1.0
581740,0.0,0.0,0.0,2.0,2.0,4.0,2.0,0.0,52.0,1.0,1.0
581740,0.0,0.0,2.0,2.0,4.0,2.0,0.0,0.0,52.0,1.0,1.0
581740,0.0,2.0,2.0,4.0,2.0,0.0,0.0,0.0,52.0,1.0,1.0
581740,2.0,2.0,4.0,2.0,0.0,0.0,0.0,1.0,52.0,1.0,1.0
581740,2.0,4.0,2.0,0.0,0.0,0.0,1.0,4.0,52.0,1.0,1.0
581740,4.0,2.0,0.0,0.0,0.0,1.0,4.0,3.0,52.0,1.0,1.0
581740,2.0,0.0,0.0,0.0,1.0,4.0,3.0,1.0,52.0,1.0,1.0
581740,0.0,0.0,0.0,1.0,4.0,3.0,1.0,0.0,52.0,1.0,1.0
581740,0.0,0.0,1.0,4.0,3.0,1.0,0.0,0.0,52.0,1.0,1.0
581740,0.0,1.0,4.0,3.0,1.0,0.0,0.0,0.0,52.0,1.0,1.0
581740,1.0,4.0,3.0,1.0,0.0,0.0,0.0,1.0,52.0,1.0,1.0
581740,4.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,52.0,1.0,1.0
581988,3.0,2.0,0.0,0.0,1.0,0.0,3.0,4.0,39.0,0.0,1.0
581988,2.0,0.0,0.0,1.0,0.0,3.0,4.0,4.0,39.0,0.0,1.0
581988,0.0,0.0,1.0,0.0,3.0,4.0,4.0,0.0,39.0,0.0,1.0
581988,0.0,1.0,0.0,3.0,4.0,4.0,0.0,0.0,39.0,0.0,1.0
581988,1.0,0.0,3.0,4.0,4.0,0.0,0.0,2.0,39.0,0.0,1.0
581988,0.0,3.0,4.0,4.0,0.0,0.0,2.0,0.0,39.0,0.0,1.0
581988,3.0,4.0,4.0,0.0,0.0,2.0,0.0,3.0,39.0,0.0,1.0
581988,4.0,4.0,0.0,0.0,2.0,0.0,3.0,0.0,39.0,0.0,1.0
581988,4.0,0.0,0.0,2.0,0.0,3.0,0.0,4.0,39.0,0.0,1.0
581988,0.0,0.0,2.0,0.0,3.0,0.0,4.0,0.0,39.0,0.0,1.0
581988,0.0,2.0,0.0,3.0,0.0,4.0,0.0,0.0,39.0,0.0,1.0
581988,2.0,0.0,3.0,0.0,4.0,0.0,0.0,2.0,39.0,0.0,1.0
581988,0.0,3.0,0.0,4.0,0.0,0.0,2.0,0.0,39.0,0.0,1.0
581988,3.0,0.0,4.0,0.0,0.0,2.0,0.0,2.0,39.0,0.0,1.0
582220,8.0,4.0,7.0,8.0,8.0,8.0,6.0,8.0,28.0,0.0,1.0
582220,4.0,7.0,8.0,8.0,8.0,6.0,8.0,8.0,28.0,0.0,1.0
582220,7.0,8.0,8.0,8.0,6.0,8.0,8.0,8.0,28.0,0.0,1.0
582220,8.0,8.0,8.0,6.0,8.0,8.0,8.0,7.0,28.0,0.0,1.0
582220,8.0,8.0,6.0,8.0,8.0,8.0,7.0,7.0,28.0,0.0,1.0
582220,8.0,6.0,8.0,8.0,8.0,7.0,7.0,9.0,28.0,0.0,1.0
582220,6.0,8.0,8.0,8.0,7.0,7.0,9.0,6.0,28.0,0.0,1.0
582220,8.0,8.0,8.0,7.0,7.0,9.0,6.0,8.0,28.0,0.0,1.0
582220,8.0,8.0,7.0,7.0,9.0,6.0,8.0,6.0,28.0,0.0,1.0
582220,8.0,7.0,7.0,9.0,6.0,8.0,6.0,5.0,28.0,0.0,1.0
582220,7.0,7.0,9.0,6.0,8.0,6.0,5.0,7.0,28.0,0.0,1.0
582220,7.0,9.0,6.0,8.0,6.0,5.0,7.0,6.0,28.0,0.0,1.0
582220,9.0,6.0,8.0,6.0,5.0,7.0,6.0,6.0,28.0,0.0,1.0
582220,6.0,8.0,6.0,5.0,7.0,6.0,6.0,8.0,28.0,0.0,1.0
582282,2.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,25.0,0.0,0.0
582282,3.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,25.0,0.0,0.0
582282,2.0,3.0,2.0,2.0,2.0,2.0,3.0,1.0,25.0,0.0,0.0
582282,3.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,25.0,0.0,0.0
582282,2.0,2.0,2.0,2.0,3.0,1.0,1.0,2.0,25.0,0.0,0.0
582282,2.0,2.0,2.0,3.0,1.0,1.0,2.0,1.0,25.0,0.0,0.0
582282,2.0,2.0,3.0,1.0,1.0,2.0,1.0,2.0,25.0,0.0,0.0
582282,2.0,3.0,1.0,1.0,2.0,1.0,2.0,1.0,25.0,0.0,0.0
582282,3.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,25.0,0.0,0.0
582282,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,25.0,0.0,0.0
582282,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,25.0,0.0,0.0
582282,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,25.0,0.0,0.0
582282,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,25.0,0.0,0.0
582282,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,25.0,0.0,0.0
582453,4.0,5.0,3.0,0.0,4.0,6.0,6.0,5.0,64.0,4.0,1.0
582453,5.0,3.0,0.0,4.0,6.0,6.0,5.0,7.0,64.0,4.0,1.0
582453,3.0,0.0,4.0,6.0,6.0,5.0,7.0,4.0,64.0,4.0,1.0
582453,0.0,4.0,6.0,6.0,5.0,7.0,4.0,6.0,64.0,4.0,1.0
582453,4.0,6.0,6.0,5.0,7.0,4.0,6.0,0.0,64.0,4.0,1.0
582453,6.0,6.0,5.0,7.0,4.0,6.0,0.0,7.0,64.0,4.0,1.0
582453,6.0,5.0,7.0,4.0,6.0,0.0,7.0,5.0,64.0,4.0,1.0
582453,5.0,7.0,4.0,6.0,0.0,7.0,5.0,0.0,64.0,4.0,1.0
582453,7.0,4.0,6.0,0.0,7.0,5.0,0.0,0.0,64.0,4.0,1.0
582453,4.0,6.0,0.0,7.0,5.0,0.0,0.0,4.0,64.0,4.0,1.0
582453,6.0,0.0,7.0,5.0,0.0,0.0,4.0,6.0,64.0,4.0,1.0
582453,0.0,7.0,5.0,0.0,0.0,4.0,6.0,4.0,64.0,4.0,1.0
582453,7.0,5.0,0.0,0.0,4.0,6.0,4.0,5.0,64.0,4.0,1.0
582453,5.0,0.0,0.0,4.0,6.0,4.0,5.0,5.0,64.0,4.0,1.0
582584,8.0,5.0,8.0,6.0,6.0,8.0,6.0,8.0,21.0,0.0,1.0
582584,5.0,8.0,6.0,6.0,8.0,6.0,8.0,6.0,21.0,0.0,1.0
582584,8.0,6.0,6.0,8.0,6.0,8.0,6.0,6.0,21.0,0.0,1.0
582584,6.0,6.0,8.0,6.0,8.0,6.0,6.0,4.0,21.0,0.0,1.0
582584,6.0,8.0,6.0,8.0,6.0,6.0,4.0,7.0,21.0,0.0,1.0
582584,8.0,6.0,8.0,6.0,6.0,4.0,7.0,5.0,21.0,0.0,1.0
582584,6.0,8.0,6.0,6.0,4.0,7.0,5.0,7.0,21.0,0.0,1.0
582584,8.0,6.0,6.0,4.0,7.0,5.0,7.0,8.0,21.0,0.0,1.0
582584,6.0,6.0,4.0,7.0,5.0,7.0,8.0,7.0,21.0,0.0,1.0
582584,6.0,4.0,7.0,5.0,7.0,8.0,7.0,8.0,21.0,0.0,1.0
582584,4.0,7.0,5.0,7.0,8.0,7.0,8.0,8.0,21.0,0.0,1.0
582584,7.0,5.0,7.0,8.0,7.0,8.0,8.0,8.0,21.0,0.0,1.0
582584,5.0,7.0,8.0,7.0,8.0,8.0,8.0,0.0,21.0,0.0,1.0
582584,7.0,8.0,7.0,8.0,8.0,8.0,0.0,6.0,21.0,0.0,1.0
582812,5.0,4.0,0.0,0.0,2.0,4.0,1.0,4.0,42.0,2.0,0.0
582812,4.0,0.0,0.0,2.0,4.0,1.0,4.0,3.0,42.0,2.0,0.0
